cycle,branch,forecastdate,district,candidateA,candidateB,displaystep,description,margin,lite_weight,classic_weight,deluxe_weight,simulations,timestamp
2020,House,10/26/20,NY-4,Kathleen Rice,Douglas Tuman,2,CANTOR (analysis of comparable disticts),30.88728,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-4,Kathleen Rice,Douglas Tuman,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-3,Thomas Suozzi,George Anthony Devolder-Santos,4,Expert ratings adjusted for national environment,20.65264,0,0,.9568857,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-3,Thomas Suozzi,George Anthony Devolder-Santos,3,Fundamentals (non-polling factors),20.27179,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-3,Thomas Suozzi,George Anthony Devolder-Santos,2,CANTOR (analysis of comparable disticts),13.93833,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-3,Thomas Suozzi,George Anthony Devolder-Santos,1,Polls adjusted for house effects & other factors,14.92657,.4794988,.4794988,.4794988,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-27,Nate McMurray,Chris Jacobs,4,Expert ratings adjusted for national environment,-21.33735,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-27,Nate McMurray,Chris Jacobs,3,Fundamentals (non-polling factors),-22.45548,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-27,Nate McMurray,Chris Jacobs,2,CANTOR (analysis of comparable disticts),-14.7228,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-27,Nate McMurray,Chris Jacobs,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-26,Brian Higgins,Ricky Donovan Sr.,4,Expert ratings adjusted for national environment,36.87294,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-26,Brian Higgins,Ricky Donovan Sr.,3,Fundamentals (non-polling factors),38.09543,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-26,Brian Higgins,Ricky Donovan Sr.,2,CANTOR (analysis of comparable disticts),42.18697,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-26,Brian Higgins,Ricky Donovan Sr.,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-25,Joseph Morelle,George Mitris,4,Expert ratings adjusted for national environment,24.07027,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-25,Joseph Morelle,George Mitris,3,Fundamentals (non-polling factors),23.58709,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-25,Joseph Morelle,George Mitris,2,CANTOR (analysis of comparable disticts),36.65761,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-25,Joseph Morelle,George Mitris,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-24,Dana Balter,John Katko,4,Expert ratings adjusted for national environment,-3.140014,0,0,2.522921,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-24,Dana Balter,John Katko,3,Fundamentals (non-polling factors),-2.14777,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-24,Dana Balter,John Katko,2,CANTOR (analysis of comparable disticts),5.971923,0,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-24,Dana Balter,John Katko,1,Polls adjusted for house effects & other factors,-1.91843,3.619363,3.619363,3.619363,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-23,Tracy Mitrano,Tom Reed,4,Expert ratings adjusted for national environment,-25.69313,0,0,1.535304,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-23,Tracy Mitrano,Tom Reed,3,Fundamentals (non-polling factors),-11.60126,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-23,Tracy Mitrano,Tom Reed,2,CANTOR (analysis of comparable disticts),-6.938733,.3607857,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-23,Tracy Mitrano,Tom Reed,1,Polls adjusted for house effects & other factors,-12.15003,1.639214,1.639214,1.639214,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-22,Anthony Brindisi,Claudia Tenney,4,Expert ratings adjusted for national environment,-.2216229,0,0,1.212935,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-22,Anthony Brindisi,Claudia Tenney,3,Fundamentals (non-polling factors),3.552159,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-22,Anthony Brindisi,Claudia Tenney,2,CANTOR (analysis of comparable disticts),2.127667,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-22,Anthony Brindisi,Claudia Tenney,1,Polls adjusted for house effects & other factors,9.035862,.9928725,.9928725,.9928725,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-2,Jackie Gordon,Andrew R. Garbarino,4,Expert ratings adjusted for national environment,-3.91977,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-2,Jackie Gordon,Andrew R. Garbarino,3,Fundamentals (non-polling factors),3.549737,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-2,Jackie Gordon,Andrew R. Garbarino,2,CANTOR (analysis of comparable disticts),6.19403,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-2,Jackie Gordon,Andrew R. Garbarino,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-21,Tedra Cobb,Elise Stefanik,4,Expert ratings adjusted for national environment,-25.03014,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-21,Tedra Cobb,Elise Stefanik,3,Fundamentals (non-polling factors),-14.15286,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-21,Tedra Cobb,Elise Stefanik,2,CANTOR (analysis of comparable disticts),-6.786047,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-21,Tedra Cobb,Elise Stefanik,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-20,Paul D. Tonko,Elizabeth L. Joy,4,Expert ratings adjusted for national environment,23.28916,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-20,Paul D. Tonko,Elizabeth L. Joy,3,Fundamentals (non-polling factors),22.58854,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-20,Paul D. Tonko,Elizabeth L. Joy,2,CANTOR (analysis of comparable disticts),35.50819,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-20,Paul D. Tonko,Elizabeth L. Joy,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-19,Antonio Delgado,Kyle Van De Water,4,Expert ratings adjusted for national environment,14.17747,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-19,Antonio Delgado,Kyle Van De Water,3,Fundamentals (non-polling factors),12.94634,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-19,Antonio Delgado,Kyle Van De Water,2,CANTOR (analysis of comparable disticts),15.28465,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-19,Antonio Delgado,Kyle Van De Water,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-18,Sean Patrick Maloney,Chele Chiavacci Farley,4,Expert ratings adjusted for national environment,14.39049,0,0,1.095767,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-18,Sean Patrick Maloney,Chele Chiavacci Farley,3,Fundamentals (non-polling factors),10.03529,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-18,Sean Patrick Maloney,Chele Chiavacci Farley,2,CANTOR (analysis of comparable disticts),9.805229,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-18,Sean Patrick Maloney,Chele Chiavacci Farley,1,Polls adjusted for house effects & other factors,14.42443,.7579533,.7579533,.7579533,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-17,Mondaire Jones,Maureen McArdle Schulman,4,Expert ratings adjusted for national environment,26.91576,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-17,Mondaire Jones,Maureen McArdle Schulman,3,Fundamentals (non-polling factors),27.55243,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-17,Mondaire Jones,Maureen McArdle Schulman,2,CANTOR (analysis of comparable disticts),34.35628,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-17,Mondaire Jones,Maureen McArdle Schulman,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-16,Jamaal Bowman,Patrick McManus,4,Expert ratings adjusted for national environment,71.77196,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-16,Jamaal Bowman,Patrick McManus,3,Fundamentals (non-polling factors),71.77196,1.439034,1.439034,1.439034,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-16,Jamaal Bowman,Patrick McManus,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-16,Jamaal Bowman,Patrick McManus,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-15,Ritchie Torres,Orlando Molina,4,Expert ratings adjusted for national environment,86.06317,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-15,Ritchie Torres,Orlando Molina,3,Fundamentals (non-polling factors),86.83365,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-15,Ritchie Torres,Orlando Molina,2,CANTOR (analysis of comparable disticts),95.30717,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-15,Ritchie Torres,Orlando Molina,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-14,Alexandria Ocasio-Cortez,John C. Cummings,4,Expert ratings adjusted for national environment,55.88233,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-14,Alexandria Ocasio-Cortez,John C. Cummings,3,Fundamentals (non-polling factors),55.20225,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-14,Alexandria Ocasio-Cortez,John C. Cummings,2,CANTOR (analysis of comparable disticts),77.17689,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-14,Alexandria Ocasio-Cortez,John C. Cummings,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-13,Adriano Espaillat,Lovelynn Gwinn,4,Expert ratings adjusted for national environment,81.56785,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-13,Adriano Espaillat,Lovelynn Gwinn,3,Fundamentals (non-polling factors),81.62983,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-13,Adriano Espaillat,Lovelynn Gwinn,2,CANTOR (analysis of comparable disticts),96.69814,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-13,Adriano Espaillat,Lovelynn Gwinn,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-12,Carolyn Maloney,Carlos Santiago-Cano,4,Expert ratings adjusted for national environment,66.39692,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-12,Carolyn Maloney,Carlos Santiago-Cano,3,Fundamentals (non-polling factors),66.35931,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-12,Carolyn Maloney,Carlos Santiago-Cano,2,CANTOR (analysis of comparable disticts),82.3546,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-12,Carolyn Maloney,Carlos Santiago-Cano,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-1,Nancy Goroff,Lee Zeldin,4,Expert ratings adjusted for national environment,-8.397673,0,0,1.550263,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-1,Nancy Goroff,Lee Zeldin,3,Fundamentals (non-polling factors),-10.05205,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-1,Nancy Goroff,Lee Zeldin,2,CANTOR (analysis of comparable disticts),-5.381282,.3307941,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-1,Nancy Goroff,Lee Zeldin,1,Polls adjusted for house effects & other factors,-6.011005,1.669206,1.669206,1.669206,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-11,Max Rose,Nicole Malliotakis,4,Expert ratings adjusted for national environment,-1.680819,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-11,Max Rose,Nicole Malliotakis,3,Fundamentals (non-polling factors),8.092093,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-11,Max Rose,Nicole Malliotakis,2,CANTOR (analysis of comparable disticts),11.82375,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-11,Max Rose,Nicole Malliotakis,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-10,Jerrold Nadler,Cathy Bernstein,4,Expert ratings adjusted for national environment,57.20518,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-10,Jerrold Nadler,Cathy Bernstein,3,Fundamentals (non-polling factors),56.91155,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-10,Jerrold Nadler,Cathy Bernstein,2,CANTOR (analysis of comparable disticts),75.28938,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NY-10,Jerrold Nadler,Cathy Bernstein,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NV-4,Steven Horsford,Jim Marchant,4,Expert ratings adjusted for national environment,13.22249,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NV-4,Steven Horsford,Jim Marchant,3,Fundamentals (non-polling factors),-2.044205,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NV-4,Steven Horsford,Jim Marchant,2,CANTOR (analysis of comparable disticts),24.2255,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NV-4,Steven Horsford,Jim Marchant,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NV-3,Susie Lee,Dan Rodimer,4,Expert ratings adjusted for national environment,8.611007,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NV-3,Susie Lee,Dan Rodimer,3,Fundamentals (non-polling factors),7.42923,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NV-3,Susie Lee,Dan Rodimer,2,CANTOR (analysis of comparable disticts),16.5529,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NV-3,Susie Lee,Dan Rodimer,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NV-2,Patricia Ackerman,Mark Amodei,4,Expert ratings adjusted for national environment,-24.10007,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NV-2,Patricia Ackerman,Mark Amodei,3,Fundamentals (non-polling factors),-16.55222,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NV-2,Patricia Ackerman,Mark Amodei,2,CANTOR (analysis of comparable disticts),-13.02395,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NV-2,Patricia Ackerman,Mark Amodei,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NV-1,Dina Titus,Joyce Bentley,4,Expert ratings adjusted for national environment,36.98775,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NV-1,Dina Titus,Joyce Bentley,3,Fundamentals (non-polling factors),37.30387,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NV-1,Dina Titus,Joyce Bentley,2,CANTOR (analysis of comparable disticts),49.83744,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NV-1,Dina Titus,Joyce Bentley,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NM-3,Teresa Leger Fernandez,Alexis M. Johnson,4,Expert ratings adjusted for national environment,22.45691,0,0,1.035458,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NM-3,Teresa Leger Fernandez,Alexis M. Johnson,3,Fundamentals (non-polling factors),26.97707,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NM-3,Teresa Leger Fernandez,Alexis M. Johnson,2,CANTOR (analysis of comparable disticts),18.93648,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NM-3,Teresa Leger Fernandez,Alexis M. Johnson,1,Polls adjusted for house effects & other factors,15.25701,.6370347,.6370347,.6370347,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NM-2,Xochitl Torres Small,Yvette Herrell,4,Expert ratings adjusted for national environment,.5581329,0,0,1.284218,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NM-2,Xochitl Torres Small,Yvette Herrell,3,Fundamentals (non-polling factors),4.547799,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NM-2,Xochitl Torres Small,Yvette Herrell,2,CANTOR (analysis of comparable disticts),4.66706,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NM-2,Xochitl Torres Small,Yvette Herrell,1,Polls adjusted for house effects & other factors,2.90699,1.135793,1.135793,1.135793,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NM-1,Debra Haaland,Michelle Garcia Holmes,4,Expert ratings adjusted for national environment,24.93932,0,0,1.13787,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NM-1,Debra Haaland,Michelle Garcia Holmes,3,Fundamentals (non-polling factors),25.67242,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NM-1,Debra Haaland,Michelle Garcia Holmes,2,CANTOR (analysis of comparable disticts),22.49826,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NM-1,Debra Haaland,Michelle Garcia Holmes,1,Polls adjusted for house effects & other factors,27.2695,.8423677,.8423677,.8423677,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NJ-9,Bill Pascrell Jr.,Billy Prempeh,4,Expert ratings adjusted for national environment,38.47893,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NJ-9,Bill Pascrell Jr.,Billy Prempeh,3,Fundamentals (non-polling factors),38.74052,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NJ-9,Bill Pascrell Jr.,Billy Prempeh,2,CANTOR (analysis of comparable disticts),51.83893,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NJ-9,Bill Pascrell Jr.,Billy Prempeh,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NJ-8,Albio Sires,Jason Mushnick,4,Expert ratings adjusted for national environment,56.0774,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NJ-8,Albio Sires,Jason Mushnick,3,Fundamentals (non-polling factors),56.03506,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NJ-8,Albio Sires,Jason Mushnick,2,CANTOR (analysis of comparable disticts),72.0736,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NJ-8,Albio Sires,Jason Mushnick,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NJ-7,Tom Malinowski,Thomas H. Kean Jr.,4,Expert ratings adjusted for national environment,5.036036,0,0,.9461746,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NJ-7,Tom Malinowski,Thomas H. Kean Jr.,3,Fundamentals (non-polling factors),5.578434,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NJ-7,Tom Malinowski,Thomas H. Kean Jr.,2,CANTOR (analysis of comparable disticts),7.398942,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NJ-7,Tom Malinowski,Thomas H. Kean Jr.,1,Polls adjusted for house effects & other factors,2.747982,.4580233,.4580233,.4580233,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NJ-6,Frank Pallone Jr.,Christian Onuoha,4,Expert ratings adjusted for national environment,29.19318,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NJ-6,Frank Pallone Jr.,Christian Onuoha,3,Fundamentals (non-polling factors),30.01314,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NJ-6,Frank Pallone Jr.,Christian Onuoha,2,CANTOR (analysis of comparable disticts),36.52386,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,NJ-6,Frank Pallone Jr.,Christian Onuoha,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
