cycle,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,tracking,poll_id,question_id
2020,National,10/26/2020,Joseph R. Biden Jr.,3/21/2020,3/24/2020,Fox News/Beacon Research/Shaw & Co. Research,1011,rv,1.496701,0,49,50.19413,52.77274,"",64998,120567
2020,National,10/26/2020,Joseph R. Biden Jr.,3/22/2020,3/24/2020,YouGov,1170,rv,.6367763,0,46,47.82288,50.42361,"",64980,120489
2020,National,10/26/2020,Joseph R. Biden Jr.,3/18/2020,3/22/2020,Monmouth University,754,rv,1.471549,0,48,48.27068,50.76115,"",64901,120396
2020,National,10/26/2020,Joseph R. Biden Jr.,3/16/2020,3/22/2020,Morning Consult,18136,rv,.8141457,0,47,48.33075,50.7811,"",64940,120368
2020,National,10/26/2020,Joseph R. Biden Jr.,3/18/2020,3/19/2020,Emerson College,1100,rv,1.576003,0,53.09,52.30501,54.7617,"",64893,120208
2020,National,10/26/2020,Joseph R. Biden Jr.,3/5/2020,3/12/2020,Hofstra University,1500,lv,.9551448,0,50.6,49.70713,51.85402,"",64875,120156
2020,National,10/26/2020,Joseph R. Biden Jr.,3/15/2020,3/17/2020,YouGov,1129,rv,.6402824,0,48,49.82677,52.18325,"",64872,120148
2020,National,10/26/2020,Joseph R. Biden Jr.,3/13/2020,3/16/2020,Ipsos,955,rv,.4617043,0,46,48.73513,51.0509,"",64863,120114
2020,National,10/26/2020,Joseph R. Biden Jr.,3/11/2020,3/15/2020,Morning Consult,9979,rv,.5894561,0,48,49.332,51.55282,"",64861,120102
2020,National,10/26/2020,Joseph R. Biden Jr.,3/13/2020,3/15/2020,RMG Research,1000,rv,.5802795,0,47,49.99521,52.29057,"",64850,120085
2020,National,10/26/2020,Joseph R. Biden Jr.,3/11/2020,3/13/2020,NBC News/The Wall Street Journal,900,rv,1.372934,0,52,52.20459,54.40318,"",64834,120031
2020,National,10/26/2020,Joseph R. Biden Jr.,3/10/2020,3/11/2020,YouGov,1240,rv,.6652153,0,45,46.81953,48.98994,"",64812,119975
2020,National,10/26/2020,Joseph R. Biden Jr.,3/8/2020,3/11/2020,Civiqs,1441,rv,1.051198,0,48,49.06885,51.24403,"",64810,119962
2020,National,10/26/2020,Joseph R. Biden Jr.,3/8/2020,3/10/2020,YouGov,1191,rv,.6398264,0,47,48.82529,50.92924,"",64794,119900
2020,National,10/26/2020,Joseph R. Biden Jr.,2/26/2020,2/28/2020,Harris Insights & Analytics,651,rv,.7262484,0,55,58.06546,60.1351,"",64790,119884
2020,National,10/26/2020,Joseph R. Biden Jr.,3/6/2020,3/9/2020,Ipsos,956,rv,.6607166,0,44,46.72495,48.79976,"",64771,119876
2020,National,10/26/2020,Joseph R. Biden Jr.,3/5/2020,3/8/2020,Morning Consult,6112,rv,.6177035,0,48,49.332,51.38253,"",64784,119858
2020,National,10/26/2020,Joseph R. Biden Jr.,3/5/2020,3/8/2020,Quinnipiac University,1261,rv,1.627033,0,52,51.81763,53.84033,"",64770,119824
2020,National,10/26/2020,Joseph R. Biden Jr.,3/5/2020,3/8/2020,Rasmussen Reports/Pulse Opinion Research,1000,lv,1.034299,0,48,50.18135,52.24554,"",64760,119795
2020,National,10/26/2020,Joseph R. Biden Jr.,3/4/2020,3/7/2020,SSRS,1084,rv,1.249307,0,53,51.49863,53.52866,"",64751,119754
2020,National,10/26/2020,Joseph R. Biden Jr.,2/17/2020,2/22/2020,Saint Leo University,1000,a,.4612626,0,46.8,48.54065,50.77291,"",64656,119400
2020,National,10/26/2020,Joseph R. Biden Jr.,2/20/2020,2/29/2020,IBD/TIPP,839,rv,1.376349,0,49,51.0876,53.21954,"",64649,119363
2020,National,10/26/2020,Joseph R. Biden Jr.,2/23/2020,2/27/2020,Morning Consult,6117,rv,.9434418,0,46,47.32883,49.43987,"",64620,119254
2020,National,10/26/2020,Joseph R. Biden Jr.,2/26/2020,2/27/2020,YouGov,1662,rv,.5199656,0,50,51.82693,53.92068,"",64617,119250
2020,National,10/26/2020,Joseph R. Biden Jr.,2/23/2020,2/26/2020,Fox News/Beacon Research/Shaw & Co. Research,1000,rv,1.543338,0,49,50.19413,52.29414,"",64591,119140
2020,National,10/26/2020,Joseph R. Biden Jr.,2/19/2020,2/25/2020,Ipsos,3809,rv,1.524046,0,46.5,49.2368,51.41161,"",64525,118947
2020,National,10/26/2020,Joseph R. Biden Jr.,2/20/2020,2/22/2020,YouGov,10000,rv,2.281578,0,47,48.82529,51.02396,"",64502,118788
2020,National,10/26/2020,Joseph R. Biden Jr.,2/13/2020,2/17/2020,SurveyUSA,2768,rv,3.53243,0,48,47.90799,50.30291,"",64348,118512
2020,National,10/26/2020,Joseph R. Biden Jr.,2/14/2020,2/17/2020,Ipsos,947,rv,.4641954,0,42,44.7091,46.99417,"",64345,118473
2020,National,10/26/2020,Joseph R. Biden Jr.,2/14/2020,2/17/2020,ABC News/The Washington Post,913,rv,1.711809,0,52,51.14083,53.42312,"",64355,118399
2020,National,10/26/2020,Joseph R. Biden Jr.,2/12/2020,2/17/2020,Morning Consult,7313,rv,.8465639,0,45,46.32622,48.62779,"",64354,118379
2020,National,10/26/2020,Joseph R. Biden Jr.,2/16/2020,2/18/2020,Emerson College,1250,rv,1.724731,0,48.2,47.41452,49.6957,"",64350,118365
2020,National,10/26/2020,Joseph R. Biden Jr.,2/14/2020,2/17/2020,NBC News/The Wall Street Journal,900,rv,1.356286,0,52,52.20459,54.51725,"",64347,118348
2020,National,10/26/2020,Joseph R. Biden Jr.,2/13/2020,2/16/2020,Marist College,1164,rv,1.976605,0,50,49.7061,52.04307,"",64154,118038
2020,National,10/26/2020,Joseph R. Biden Jr.,2/4/2020,2/9/2020,Morning Consult,9045,rv,.8593599,0,45,46.32622,48.69885,"",63514,116821
2020,National,10/26/2020,Joseph R. Biden Jr.,2/7/2020,2/10/2020,Ipsos,952,rv,.7131133,0,44,46.72495,49.10328,"",63511,116800
2020,National,10/26/2020,Joseph R. Biden Jr.,2/5/2020,2/9/2020,Quinnipiac University,1159,rv,1.53936,0,50,49.81746,52.16948,"",63496,116764
2020,National,10/26/2020,Joseph R. Biden Jr.,1/30/2020,2/2/2020,AtlasIntel,1600,rv,1.103226,0,45.8,47.61362,49.92929,"",63435,116545
2020,National,10/26/2020,Joseph R. Biden Jr.,1/27/2020,2/2/2020,Morning Consult,7178,rv,.6788805,0,46,47.32883,49.64182,"",63433,116516
2020,National,10/26/2020,Joseph R. Biden Jr.,1/26/2020,1/29/2020,NBC News/The Wall Street Journal,1000,rv,1.470825,0,50,50.20482,52.51342,"",63407,116478
2020,National,10/26/2020,Joseph R. Biden Jr.,1/23/2020,1/30/2020,IBD/TIPP,856,rv,1.393331,0,49,51.0876,53.38042,"",63412,116429
2020,National,10/26/2020,Joseph R. Biden Jr.,1/15/2020,1/28/2020,USC Dornsife/Los Angeles Times,4869,rv,1.290012,0,49,48.3662,50.66309,"",63408,116411
2020,National,10/26/2020,Joseph R. Biden Jr.,1/15/2020,1/16/2020,Zogby Interactive/JZ Analytics,882,lv,.8948027,0,46,49.18645,51.39774,"",63406,116403
2020,National,10/26/2020,Joseph R. Biden Jr.,1/20/2020,1/26/2020,Morning Consult,8399,rv,.7544375,0,47,48.33075,50.59558,"",63366,116201
2020,National,10/26/2020,Joseph R. Biden Jr.,1/20/2020,1/23/2020,ABC News/The Washington Post,880,rv,1.653499,0,50,49.14033,51.39519,"",63344,116159
2020,National,10/26/2020,Joseph R. Biden Jr.,1/19/2020,1/22/2020,Fox News/Beacon Research/Shaw & Co. Research,1005,rv,1.549305,0,50,51.19407,53.42763,"",63350,116142
2020,National,10/26/2020,Joseph R. Biden Jr.,1/21/2020,1/23/2020,Emerson College,1128,rv,1.604626,0,50.4,49.61355,51.88748,"",63338,116073
2020,National,10/26/2020,Joseph R. Biden Jr.,1/16/2020,1/19/2020,SSRS,1051,rv,1.227036,0,53,51.49863,53.71807,"",63304,115955
2020,National,10/26/2020,Joseph R. Biden Jr.,1/15/2020,1/19/2020,Morning Consult,5944,rv,.582231,0,46,47.32883,49.53972,"",63315,115933
2020,National,10/26/2020,Joseph R. Biden Jr.,1/14/2020,1/16/2020,SurveyUSA,4069,rv,4.441382,0,50,49.90789,52.2034,"",63295,115912
2020,National,10/26/2020,Joseph R. Biden Jr.,1/6/2020,1/12/2020,Morning Consult,8299,rv,.8014892,0,46,47.32883,49.60622,"",63268,115668
2020,National,10/26/2020,Joseph R. Biden Jr.,1/3/2020,1/11/2020,IBD/TIPP,846,rv,1.379878,0,48,50.08712,52.47501,"",63257,115619
2020,National,10/26/2020,Joseph R. Biden Jr.,12/30/2019,1/5/2020,Morning Consult,8436,rv,.9687407,0,46,47.32883,50.05406,"",63225,115426
2020,National,10/26/2020,Joseph R. Biden Jr.,12/5/2019,12/8/2019,Zogby Interactive/JZ Analytics,865,lv,.9407237,0,45,48.18171,50.88098,"",63158,115250
2020,National,10/26/2020,Joseph R. Biden Jr.,12/12/2019,12/15/2019,SSRS,888,rv,1.107946,0,49,47.49787,50.65685,"",63136,115085
2020,National,10/26/2020,Joseph R. Biden Jr.,12/18/2019,12/19/2019,Ipsos,1112.5,a,.8847215,0,38,41.52462,44.78609,"",63157,115082
2020,National,10/26/2020,Joseph R. Biden Jr.,12/15/2019,12/17/2019,Emerson College,1222,rv,1.697808,0,51.6,50.81384,54.07734,"",63139,114956
2020,National,10/26/2020,Joseph R. Biden Jr.,12/10/2019,12/14/2019,Suffolk University,1000,rv,1.592827,0,40.6,42.9164,45.95925,"",63116,114924
2020,National,10/26/2020,Joseph R. Biden Jr.,12/5/2019,12/14/2019,IBD/TIPP,849,rv,1.389818,0,50,52.08702,55.00641,"",63118,114914
2020,National,10/26/2020,Joseph R. Biden Jr.,12/8/2019,12/11/2019,Fox News/Beacon Research/Shaw & Co. Research,1000,rv,1.543338,0,48,49.19358,52.08844,"",63115,114891
2020,National,10/26/2020,Joseph R. Biden Jr.,12/4/2019,12/9/2019,Quinnipiac University,1553,rv,1.852437,0,51,50.8175,53.48651,"",63055,114518
2020,National,10/26/2020,Joseph R. Biden Jr.,11/15/2019,11/21/2019,SocialSphere,2055,rv,1.174856,0,51,50.96461,52.90358,"",63036,114372
2020,National,10/26/2020,Joseph R. Biden Jr.,11/20/2019,11/21/2019,SurveyUSA,3850,rv,4.307248,0,52,51.90799,53.89916,"",62979,114009
2020,National,10/26/2020,Joseph R. Biden Jr.,11/17/2019,11/20/2019,Emerson College,1092,rv,1.567749,0,49.3,48.51379,50.34863,"",62715,113432
2020,National,10/26/2020,Joseph R. Biden Jr.,11/8/2019,11/8/2019,Morning Consult,1347,rv,1.008419,0,44,45.32293,47.06828,"",62590,112864
2020,NE-2,10/26/2020,Joseph R. Biden Jr.,10/1/2020,10/4/2020,FM3 Research,450,lv,.5380676,.5380676,53,51.10784,51.4604,"",70689,132217
2020,NE-2,10/26/2020,Joseph R. Biden Jr.,9/25/2020,9/27/2020,Siena College/The New York Times Upshot,420,lv,.9140276,.8307011,48,48.18146,48.84,"",70007,130405
2020,NE-2,10/26/2020,Joseph R. Biden Jr.,7/27/2020,7/29/2020,Global Strategy Group,400,lv,.4055427,.1410584,51,49.4818,50.71494,"",69554,129583
2020,NE-2,10/26/2020,Joseph R. Biden Jr.,9/14/2020,9/16/2020,Global Strategy Group,400,lv,.4291263,.3569031,51,49.4818,50.47242,"",69552,129581
2020,NE-2,10/26/2020,Joseph R. Biden Jr.,6/30/2020,7/5/2020,GQR Research (GQRR),502,lv,.7029753,.1212707,51,49.38457,50.73878,"",67063,125307
2020,NE-2,10/26/2020,Joseph R. Biden Jr.,5/7/2020,5/10/2020,DCCC Targeting and Analytics Department,448,lv,.548575,0,52,50.33497,52.97618,"",66263,123320
2020,NE-1,10/26/2020,Joseph R. Biden Jr.,7/16/2020,7/22/2020,Strategies 360,400,lv,.5443424,.5443424,46,44.53921,45.65862,"",67971,127275
2020,Montana,10/26/2020,Joseph R. Biden Jr.,9/26/2020,10/24/2020,SurveyMonkey,1227,lv,.5065054,.1775837,46,44.60731,44.66674,T,71917,134831
2020,Montana,10/26/2020,Joseph R. Biden Jr.,9/26/2020,10/23/2020,SurveyMonkey,1210,lv,0,0,45,43.61101,43.67896,T,71850,134696
2020,Montana,10/26/2020,Joseph R. Biden Jr.,10/15/2020,10/18/2020,RMG Research,800,lv,.8138771,.7087085,46,46.07314,46.09818,"",71363,134614
2020,Montana,10/26/2020,Joseph R. Biden Jr.,9/24/2020,10/22/2020,SurveyMonkey,1170,lv,.042418,.0047116,45,43.61101,43.72912,T,71789,134565
2020,Montana,10/26/2020,Joseph R. Biden Jr.,10/18/2020,10/20/2020,Siena College/The New York Times Upshot,758,lv,1.585341,1.585341,43,43.46897,43.48667,"",71747,134429
2020,Montana,10/26/2020,Joseph R. Biden Jr.,9/23/2020,10/21/2020,SurveyMonkey,1129,lv,.0217196,.002042,45,43.61101,43.73883,T,71706,134366
2020,Montana,10/26/2020,Joseph R. Biden Jr.,10/15/2020,10/20/2020,Strategies 360,500,lv,.7581977,.7092108,43,43.22286,43.25696,"",71677,134281
2020,Montana,10/26/2020,Joseph R. Biden Jr.,9/23/2020,10/20/2020,SurveyMonkey,1044,lv,0,0,45,43.61101,43.75048,T,71593,134141
2020,Montana,10/26/2020,Joseph R. Biden Jr.,9/22/2020,10/19/2020,SurveyMonkey,986,lv,.0226873,.0014009,45,43.61101,43.76017,T,71491,133929
2020,Montana,10/26/2020,Joseph R. Biden Jr.,9/21/2020,10/18/2020,SurveyMonkey,924,lv,.0232187,.0010864,45,43.61101,43.77344,T,71406,133746
2020,Montana,10/26/2020,Joseph R. Biden Jr.,9/20/2020,10/17/2020,SurveyMonkey,897,lv,.0250286,.0008212,44,42.61543,42.79819,T,71324,133584
2020,Montana,10/26/2020,Joseph R. Biden Jr.,9/18/2020,10/16/2020,SurveyMonkey,885,lv,.0541718,.001087,44,42.61543,42.82386,T,71266,133467
2020,Montana,10/26/2020,Joseph R. Biden Jr.,9/18/2020,10/15/2020,SurveyMonkey,835,lv,0,0,44,42.61543,42.84659,T,71205,133340
2020,Montana,10/26/2020,Joseph R. Biden Jr.,9/17/2020,10/14/2020,SurveyMonkey,795,lv,.0261602,0,44,42.61543,42.87141,T,71131,133190
2020,Montana,10/26/2020,Joseph R. Biden Jr.,9/16/2020,10/13/2020,SurveyMonkey,744,lv,.0251111,0,41,39.633,39.9091,T,71037,132983
2020,Montana,10/26/2020,Joseph R. Biden Jr.,9/14/2020,10/2/2020,Montana State University Bozeman,1615,lv,.9744243,0,44,44.03687,44.37803,"",70992,132851
2020,Montana,10/26/2020,Joseph R. Biden Jr.,9/15/2020,10/12/2020,SurveyMonkey,706,lv,.0245879,0,41,39.633,39.93254,T,70950,132781
2020,Montana,10/26/2020,Joseph R. Biden Jr.,10/9/2020,10/10/2020,Public Policy Polling,798,v,1.126352,.4713934,46,45.80347,45.82796,"",70732,132322
2020,Montana,10/26/2020,Joseph R. Biden Jr.,10/5/2020,10/7/2020,Emerson College,500,lv,.9512303,.1065878,43.6,43.0409,43.13726,"",70662,132135
2020,Montana,10/26/2020,Joseph R. Biden Jr.,9/30/2020,10/5/2020,Data for Progress,737,lv,.7504703,.0480526,43,41.91748,42.02288,"",70656,132124
2020,Montana,10/26/2020,Joseph R. Biden Jr.,6/8/2020,6/30/2020,SurveyMonkey,166,lv,.2460309,0,40.54,39.17627,40.38082,"",70471,131325
2020,Montana,10/26/2020,Joseph R. Biden Jr.,7/1/2020,7/31/2020,SurveyMonkey,527,lv,.4417229,0,43.78,42.3965,43.56403,"",70420,131223
2020,Montana,10/26/2020,Joseph R. Biden Jr.,8/1/2020,8/31/2020,SurveyMonkey,1939,lv,.6020836,0,46,44.60731,45.68541,"",70370,131121
2020,Montana,10/26/2020,Joseph R. Biden Jr.,9/1/2020,9/30/2020,SurveyMonkey,480,lv,.2864176,0,40.52,39.15641,39.8595,T,70319,131014
2020,Montana,10/26/2020,Joseph R. Biden Jr.,9/14/2020,9/16/2020,Siena College/The New York Times Upshot,625,lv,1.327523,0,42,42.4672,43.18615,"",69561,129594
2020,Montana,10/26/2020,Joseph R. Biden Jr.,8/30/2020,9/5/2020,Fabrizio Ward/Hart Research Associates,800,lv,1.401522,0,43,43.08227,43.87964,"",68577,128404
2020,Montana,10/26/2020,Joseph R. Biden Jr.,8/22/2020,8/27/2020,Expedition Strategies,400,lv,.5014355,0,44,42.66357,43.60216,"",68304,127927
2020,Montana,10/26/2020,Joseph R. Biden Jr.,7/31/2020,8/2/2020,Emerson College,584,lv,1.080215,0,45.51,44.94775,45.97019,"",67867,127062
2020,Montana,10/26/2020,Joseph R. Biden Jr.,7/23/2020,7/24/2020,Public Policy Polling,917,v,.848407,0,45,44.09284,45.17636,"",67788,126871
2020,Montana,10/26/2020,Joseph R. Biden Jr.,7/11/2020,7/16/2020,Spry Strategies,701,lv,.7142788,0,41.9,43.34504,44.46705,"",67626,126526
2020,Montana,10/26/2020,Joseph R. Biden Jr.,7/11/2020,7/13/2020,Civiqs,873,rv,.8490713,0,45,45.12386,46.29589,"",67079,125335
2020,Montana,10/26/2020,Joseph R. Biden Jr.,7/9/2020,7/10/2020,Public Policy Polling,1224,v,1.410503,0,42,41.80593,42.99598,"",67067,125313
2020,Montana,10/26/2020,Joseph R. Biden Jr.,6/17/2020,6/26/2020,University of Montana,517,rv,.5468043,0,37.9,40.38221,41.32977,"",66978,125098
2020,Montana,10/26/2020,Joseph R. Biden Jr.,4/10/2020,4/27/2020,Montana State University Bozeman,459,lv,.5859156,0,39.65,39.68619,41.84219,"",66072,122720
2020,Montana,10/26/2020,Joseph R. Biden Jr.,2/12/2020,2/22/2020,University of Montana,498,lv,.61264,0,33.9,35.50074,37.64402,"",64574,119056
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,9/26/2020,10/24/2020,SurveyMonkey,4283,lv,.5662557,.4365789,45,43.74562,43.81121,T,71919,134833
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,9/26/2020,10/23/2020,SurveyMonkey,4274,lv,0,0,45,43.74562,43.82065,T,71852,134698
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,9/25/2020,10/22/2020,SurveyMonkey,4257,lv,.0237277,.0137657,45,43.74562,43.86832,T,71791,134567
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,9/23/2020,10/21/2020,SurveyMonkey,4216,lv,.0473252,.0256495,45,43.74562,43.88063,T,71708,134368
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,9/23/2020,10/20/2020,SurveyMonkey,4103,lv,0,0,45,43.74562,43.89517,T,71595,134143
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,9/22/2020,10/19/2020,SurveyMonkey,3955,lv,.0256796,.0119577,45,43.74562,43.91066,T,71493,133931
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,9/20/2020,10/18/2020,SurveyMonkey,3869,lv,.0515935,.0220552,46,44.74232,44.92559,T,71408,133748
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,9/19/2020,10/17/2020,SurveyMonkey,3781,lv,.0271993,.010589,45,43.74562,43.95295,T,71326,133586
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,9/19/2020,10/16/2020,SurveyMonkey,3702,lv,0,0,45,43.74562,43.98121,T,71268,133469
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,10/14/2020,10/15/2020,Remington Research Group,1010,lv,.7976599,.7976599,45,44.87565,44.82381,"",71240,133388
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,9/18/2020,10/15/2020,SurveyMonkey,3507,lv,.0305829,.0095717,45,43.74562,44.00499,T,71207,133342
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,9/17/2020,10/14/2020,SurveyMonkey,3273,lv,.0314117,.0086322,45,43.74562,44.03333,T,71133,133192
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,9/15/2020,10/13/2020,SurveyMonkey,3136,lv,.0650745,.0153993,44,42.74957,43.06522,T,71039,132985
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,9/15/2020,10/12/2020,SurveyMonkey,3018,lv,0,0,45,43.74562,44.09201,T,70949,132780
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,9/24/2020,10/7/2020,YouGov,931,lv,1.223429,.2895138,43.2,43.63094,43.90023,"",70777,132398
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,9/28/2020,10/2/2020,Garin-Hart-Yang Research Group,600,lv,.7116085,.1412353,48,45.71578,46.01608,"",70638,132088
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,9/30/2020,10/1/2020,Remington Research Group,980,lv,.7115867,.2498702,46,45.87535,45.99127,"",70499,131407
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,6/8/2020,6/30/2020,SurveyMonkey,868,lv,.3479935,0,47.19,45.92923,47.17733,"",70473,131327
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,7/1/2020,7/31/2020,SurveyMonkey,2261,lv,.5938675,0,44.06,42.80932,44.11171,"",70422,131225
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,8/1/2020,8/31/2020,SurveyMonkey,1863,lv,.598774,0,44,42.74957,43.9041,"",70372,131123
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,9/1/2020,9/30/2020,SurveyMonkey,2157,lv,.4995062,0,44.95,43.69581,44.53071,T,70321,131016
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,9/16/2020,9/17/2020,Remington Research Group,1046,lv,.8501178,0,45,44.87565,45.65008,"",69557,129589
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,9/1/2020,9/3/2020,We Ask America,500,lv,.6439854,0,44,43.90446,44.82641,"",68506,128253
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,8/26/2020,8/28/2020,Trafalgar Group,1015,lv,.6529737,0,41.2,43.12339,44.14812,"",68258,127867
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,6/23/2020,7/1/2020,YouGov,900,lv,1.199733,0,42.5,42.92985,44.11496,"",67069,125320
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,6/16/2020,6/22/2020,Garin-Hart-Yang Research Group,800,lv,.8173605,0,48,45.71578,46.91543,"",66941,125004
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,6/10/2020,6/11/2020,Remington Research Group,1152,lv,.8508527,0,43,42.87642,44.13939,"",66795,124634
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,5/26/2020,5/27/2020,We Ask America,500,lv,.6439854,0,44,43.90446,45.6948,"",66555,124033
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,2/26/2020,2/27/2020,Remington Research Group,1050,lv,.8600931,0,42,41.87691,43.98623,"",64628,119297
2020,Missouri,10/26/2020,Joseph R. Biden Jr.,1/20/2020,1/22/2020,American Viewpoint,1200,lv,1.13492,0,43,44.28917,46.33814,"",63390,116342
2020,Mississippi,10/26/2020,Joseph R. Biden Jr.,9/27/2020,10/24/2020,SurveyMonkey,1705,lv,.4229618,.4229618,37,36.12893,36.22324,T,71918,134832
2020,Mississippi,10/26/2020,Joseph R. Biden Jr.,9/26/2020,10/23/2020,SurveyMonkey,1674,lv,.0148573,.0147495,37,36.12893,36.22779,T,71851,134697
2020,Mississippi,10/26/2020,Joseph R. Biden Jr.,9/25/2020,10/22/2020,SurveyMonkey,1612,lv,.0143852,.0138632,37,36.12893,36.2578,T,71790,134566
2020,Mississippi,10/26/2020,Joseph R. Biden Jr.,9/24/2020,10/21/2020,SurveyMonkey,1541,lv,.0137429,.0131446,37,36.12893,36.27038,T,71707,134367
2020,Mississippi,10/26/2020,Joseph R. Biden Jr.,9/23/2020,10/20/2020,SurveyMonkey,1495,lv,.0133292,.0126521,38,37.12285,37.27848,T,71594,134142
2020,Mississippi,10/26/2020,Joseph R. Biden Jr.,9/22/2020,10/19/2020,SurveyMonkey,1442,lv,.0128578,.0121113,39,38.11724,38.28729,T,71492,133930
2020,Mississippi,10/26/2020,Joseph R. Biden Jr.,9/21/2020,10/18/2020,SurveyMonkey,1404,lv,.0125244,.0117064,39,38.11724,38.3018,T,71407,133747
2020,Mississippi,10/26/2020,Joseph R. Biden Jr.,9/20/2020,10/17/2020,SurveyMonkey,1383,lv,.0123466,.0114507,39,38.11724,38.32425,T,71325,133585
2020,Mississippi,10/26/2020,Joseph R. Biden Jr.,9/19/2020,10/16/2020,SurveyMonkey,1359,lv,.0121459,.0111763,39,38.11724,38.34929,T,71267,133468
2020,Mississippi,10/26/2020,Joseph R. Biden Jr.,9/17/2020,10/15/2020,SurveyMonkey,1290,lv,.0222956,.0203541,39,38.11724,38.36635,T,71206,133341
2020,Mississippi,10/26/2020,Joseph R. Biden Jr.,9/17/2020,10/14/2020,SurveyMonkey,1182,lv,0,0,39,38.11724,38.38567,T,71132,133191
2020,Mississippi,10/26/2020,Joseph R. Biden Jr.,9/15/2020,10/13/2020,SurveyMonkey,1118,lv,.0194033,.017432,40,39.11212,39.40759,T,71038,132984
2020,Mississippi,10/26/2020,Joseph R. Biden Jr.,9/14/2020,10/12/2020,SurveyMonkey,1063,lv,.0092487,.008242,40,39.11212,39.43347,T,70948,132779
2020,Mississippi,10/26/2020,Joseph R. Biden Jr.,6/8/2020,6/30/2020,SurveyMonkey,425,lv,.2899301,0,34.74,33.88446,34.77428,"",70472,131326
2020,Mississippi,10/26/2020,Joseph R. Biden Jr.,7/1/2020,7/31/2020,SurveyMonkey,733,lv,.3258599,.0562806,39.05,38.16698,39.13823,"",70421,131224
2020,Mississippi,10/26/2020,Joseph R. Biden Jr.,8/1/2020,8/31/2020,SurveyMonkey,607,lv,.2109102,.0991798,36,35.1355,36.00013,"",70371,131122
2020,Mississippi,10/26/2020,Joseph R. Biden Jr.,9/1/2020,9/30/2020,SurveyMonkey,782,lv,.089128,.0703711,44.05,43.14619,43.88086,T,70320,131015
2020,Mississippi,10/26/2020,Joseph R. Biden Jr.,8/28/2020,8/30/2020,The Tyson Group,600,lv,.8027959,.5115057,40,39.8161,40.62619,"",69580,129664
2020,Mississippi,10/26/2020,Joseph R. Biden Jr.,7/30/2020,8/9/2020,Garin-Hart-Yang Research Group,600,lv,.7116085,.2210221,43,40.99754,41.79111,"",68045,127435
